PickID,PickDate,Remark,VANCode,TotalWeight,Status,BranchCode,DocEntry,DocNum,CardCode,CardName,ItemCode,Description,Quantity,UoM,ItemWeight,WhsCode,U_DocNum
00120251204055425190,12/5/2025,S.DGN/SEIKKAN SHOP-26,VO99060,84.41,C,001,5379642,8379641,C00139195,?????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),25,pcs,1.25,DC-YGN01,00120251204024833467
00420251204041020073,12/5/2025,VO99023   inv:  19,VO99023,192.56,C,004,5379634,8379633,C00404334,????????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),200,pcs,10,WH-MLM01,00420251204024756727
00120251204055350787,12/5/2025,SPT                 Inv;24,VO99037,152.53,C,001,5379567,8379566,C00151045,???????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),15,pcs,0.75,DC-YGN01,00120251204022954090
00120251204055218913,12/5/2025,MGLTN/Tamwe                       Inv;23,VO99005,106.64,C,001,5379579,8379578,C00101385,????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),15,pcs,0.75,DC-YGN01,00120251204023304337
00220251204030542770,12/5/2025,INV(21),VO99019,74.42,C,002,5379564,8379563,C00215335,??????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),50,pcs,2.5,WH-MDY01,00220251204022632057
00120251204055455197,12/5/2025,"SOKL,YK SHOP-20",VO99046,139.57,C,001,5379568,8379567,C00108446,??????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),5,pcs,0.25,DC-YGN01,00120251204022955267
00220251204030542770,12/5/2025,INV(21),VO99019,74.42,C,002,5379555,8379554,C00206863,???????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),5,pcs,0.25,WH-MDY01,00220251204022330923
01620251204041102773,12/5/2025,"Inv-14, Bago, WAW",VO99083,207.85,C,016,5379707,8379706,C01603670,????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),5,pcs,0.25,WH-BGO99,01620251204033005610
00120251204055520713,12/5/2025,NOKL SHOP-44,VO99045,173.34,C,001,5379711,8379710,C00117132,????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),25,pcs,1.25,DC-YGN01,00120251204033501230
00220251204035656017,12/5/2025,INV(3),VO99019,5.07,C,002,5379658,8379657,C00208903,Golden City,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),5,pcs,0.25,WH-MDY01,00220251204030009567
00120251204055425190,12/5/2025,S.DGN/SEIKKAN SHOP-26,VO99060,84.41,C,001,5379686,8379685,C00128312,???????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),5,pcs,0.25,DC-YGN01,00120251204031636800
00220251204035656017,12/5/2025,INV(3),VO99019,5.07,C,002,5379666,8379665,C00215121,4U Mart,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),10,pcs,0.5,WH-MDY01,00220251204030615317
00220251204035656017,12/5/2025,INV(3),VO99019,5.07,C,002,5379688,8379687,C00214871,Hearty Store,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),5,pcs,0.25,WH-MDY01,00220251204031816820
01620251204035823093,12/5/2025,"Inv-18, Bago, Thatnatpin, Minywar",VO99082,101.93,C,016,5379506,8379505,C01601052,???????? (?),3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),25,pcs,1.25,WH-BGO99,01620251204015329383
00220251204030542770,12/5/2025,INV(21),VO99019,74.42,C,002,5379507,8379506,C00211879,??????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),25,pcs,1.25,WH-MDY01,00220251204015618370
00220251204030516657,12/5/2025,INV(27),VO99018,210.62,C,002,5379509,8379508,C00200867,?????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),100,pcs,5,WH-MDY01,00220251204015919483
01620251204035823093,12/5/2025,"Inv-18, Bago, Thatnatpin, Minywar",VO99082,101.93,C,016,5379512,8379511,C01603856,?????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),10,pcs,0.5,WH-BGO99,01620251204015932680
00420251204041020073,12/5/2025,VO99023   inv:  19,VO99023,192.56,C,004,5379492,8379491,C00403540,????????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),26,pcs,1.3,WH-MLM01,00420251204014120810
01620251204041102773,12/5/2025,"Inv-14, Bago, WAW",VO99083,207.85,C,016,5379502,8379501,C01601251,Sky Waw,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),15,pcs,0.75,WH-BGO99,01620251204014727240
00120251204055411300,12/5/2025,INS                  Inv;41,VO99039,207.42,C,001,5379519,8379518,C00140698,?????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),15,pcs,0.75,DC-YGN01,00120251204020528860
00120251204055411300,12/5/2025,INS                  Inv;41,VO99039,207.42,C,001,5379529,8379528,C00124412,?????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),25,pcs,1.25,DC-YGN01,00120251204021138090
00220251204030542770,12/5/2025,INV(21),VO99019,74.42,C,002,5379518,8379517,C00214771,?????????? (?),3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),15,pcs,0.75,WH-MDY01,00220251204020521433
01620251204035823093,12/5/2025,"Inv-18, Bago, Thatnatpin, Minywar",VO99082,101.93,C,016,5379545,8379544,C01602451,?????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),50,pcs,2.5,WH-BGO99,01620251204021743410
01620251204035823093,12/5/2025,"Inv-18, Bago, Thatnatpin, Minywar",VO99082,101.93,C,016,5379543,8379542,C01602450,??????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),50,pcs,2.5,WH-BGO99,01620251204021742200
00220251204030419380,12/5/2025,INV(12),VO99016,49.15,C,002,5379473,8379472,C00212196,??????????????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),5,pcs,0.25,WH-MDY01,00220251204013209490
00120251204055411300,12/5/2025,INS                  Inv;41,VO99039,207.42,C,001,5379461,8379460,C00103064,?????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),20,pcs,1,DC-YGN01,00120251204011654827
00120251204055433497,12/5/2025,TKT-PZD                  Inv;35,VO99042,125.77,C,001,5379462,8379461,C00150715,????????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),15,pcs,0.75,DC-YGN01,00120251204011656990
00120251204043440913,12/5/2025,K Mart-SDG     INV--1,VO99002,3.2,C,001,5379464,8379463,C00153085,K Mart(SDG),3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),20,pcs,1,DC-YGN01,00120251204012502247
01620251204035823093,12/5/2025,"Inv-18, Bago, Thatnatpin, Minywar",VO99082,101.93,C,016,5379323,8379322,C01601696,????????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),10,pcs,0.5,WH-BGO99,01620251204115217870
00120251204055455197,12/5/2025,"SOKL,YK SHOP-20",VO99046,139.57,C,001,5379318,8379317,C00131132,Glorious Myanmar Mini Mart,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),10,pcs,0.5,DC-YGN01,00120251204114749250
00120251204055150310,12/5/2025,AL/BH/KMD/SC                         Inv;17,VO99004,207.16,C,001,5379361,8379360,C00101744,????? (???????),3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),10,pcs,0.5,DC-YGN01,00120251204121226277
00120251204055331843,12/5/2025,HTY SHOP-40,VO99063,172.61,C,001,5379362,8379361,C00136462,Kyan Sit Thar Mini Mart,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),10,pcs,0.5,DC-YGN01,00120251204121228597
00720251204041153110,12/5/2025,inv 16,VO99052,117.9,C,007,5379347,8379346,C00700986,????????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),20,pcs,1,WH-PTN01,00720251204120434140
00120251204055252693,12/5/2025,LT/PBD/LMD                 Inv;22,VO99012,81.7,C,001,5379336,8379335,C00143635,??????????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),50,pcs,2.5,DC-YGN01,00120251204120008437
01620251204041102773,12/5/2025,"Inv-14, Bago, WAW",VO99083,207.85,C,016,5379359,8379358,C01602111,???????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),100,pcs,5,WH-BGO99,01620251204121039377
00120251204055303940,12/5/2025,TGG SHOP-29,VO99106,118.32,C,001,5379369,8379368,C00112867,?????????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),15,pcs,0.75,DC-YGN01,00120251204121237893
01620251204041102773,12/5/2025,"Inv-14, Bago, WAW",VO99083,207.85,C,016,5379383,8379382,C01603618,Ma Htet Htet(1),3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),200,pcs,10,WH-BGO99,01620251204121941917
00520251204025447907,12/5/2025,"MMZ ,KS Inv [ 31 ]",VO99028,156.27,C,005,5379400,8379399,C00500623,Shwe Kaung Kin,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),15,pcs,0.75,WH-NPT01,00520251204122554193
00420251204041020073,12/5/2025,VO99023   inv:  19,VO99023,192.56,C,004,5379306,8379305,C00400213,?????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),50,pcs,2.5,WH-MLM01,00420251204114610813
01120251204025619813,12/5/2025,"TKS,PHM,Inv-15",VO99071,50.42,C,011,5379248,8379247,C01100487,????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),10,pcs,0.5,WH-MGW01,01120251204113103670
00120251204055150310,12/5/2025,AL/BH/KMD/SC                         Inv;17,VO99004,207.16,C,001,5379241,8379240,C00104768,Spirit,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),15,pcs,0.75,DC-YGN01,00120251204112910483
00120251204055455197,12/5/2025,"SOKL,YK SHOP-20",VO99046,139.57,C,001,5379184,8379183,C00105840,?????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),15,pcs,0.75,DC-YGN01,00120251204111631480
00720251204041153110,12/5/2025,inv 16,VO99052,117.9,C,007,5379214,8379213,C00700369,???????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),10,pcs,0.5,WH-PTN01,00720251204112457460
01620251204035823093,12/5/2025,"Inv-18, Bago, Thatnatpin, Minywar",VO99082,101.93,C,016,5379216,8379215,C01602145,????????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),20,pcs,1,WH-BGO99,01620251204112500943
01120251204025619813,12/5/2025,"TKS,PHM,Inv-15",VO99071,50.42,C,011,5379215,8379214,C01105470,??? ?????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),10,pcs,0.5,WH-MGW01,01120251204112459487
00120251204055455197,12/5/2025,"SOKL,YK SHOP-20",VO99046,139.57,C,001,5379225,8379224,C00136625,Yan Shin Mart,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),20,pcs,1,DC-YGN01,00120251204112600420
00120251204055355003,12/5/2025,MGLD SHOP-11,VO99061,170.32,C,001,5379236,8379235,C00128507,???????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),10,pcs,0.5,DC-YGN01,00120251204112905917
00120251204055303940,12/5/2025,TGG SHOP-29,VO99106,118.32,C,001,5378766,8378765,C00102927,???????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),5,pcs,0.25,DC-YGN01,00120251204094333763
00120251204055411300,12/5/2025,INS                  Inv;41,VO99039,207.42,C,001,5378822,8378821,C00113799,?????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),5,pcs,0.25,DC-YGN01,00120251204095549870
00620251204032832147,12/5/2025,V54(1),VO99054,31.89,C,006,5378813,8378812,C00603980,??????? ????????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),20,pcs,1,WH-TGI02,00620251204095439633
00420251204041020073,12/5/2025,VO99023   inv:  19,VO99023,192.56,C,004,5378832,8378831,C00400203,?????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),100,pcs,5,WH-MLM01,00420251204095741680
00220251204030516657,12/5/2025,INV(27),VO99018,210.62,C,002,5378829,8378828,C00214804,Oasis Mini Mart,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),5,pcs,0.25,WH-MDY01,00220251204095732033
00520251204025521037,12/5/2025,TPK Inv [ 10 ] ,VO99038,66.72,C,005,5378904,8378903,C00500603,??????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),10,pcs,0.5,WH-NPT01,00520251204101603350
00120251204055350787,12/5/2025,SPT                 Inv;24,VO99037,152.53,C,001,5378921,8378920,C00136979,Daw Nyein Win,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),5,pcs,0.25,DC-YGN01,00120251204101752973
00120251204055433497,12/5/2025,TKT-PZD                  Inv;35,VO99042,125.77,C,001,5378855,8378854,C00116721,??????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),10,pcs,0.5,DC-YGN01,00120251204100210210
00520251204025521037,12/5/2025,TPK Inv [ 10 ] ,VO99038,66.72,C,005,5378851,8378850,C00504019,??????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),20,pcs,1,WH-NPT01,00520251204100050227
00420251204041020073,12/5/2025,VO99023   inv:  19,VO99023,192.56,C,004,5378862,8378861,C00404977,K MART,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),50,pcs,2.5,WH-MLM01,00420251204100345057
00220251204030516657,12/5/2025,INV(27),VO99018,210.62,C,002,5378864,8378863,C00217727,MK Mini Market,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),10,pcs,0.5,WH-MDY01,00220251204100354120
00220251204030608007,12/5/2025,INV(19),VO99040,140.01,C,002,5378736,8378735,C00212351,???????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),5,pcs,0.25,WH-MDY01,00220251204093321990
00120251204055312437,12/5/2025,HL/KMY                  Inv;21,VO99032,71.52,C,001,5378747,8378746,C00140023,??? ???????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),5,pcs,0.25,DC-YGN01,00120251204093718783
00420251204041020073,12/5/2025,VO99023   inv:  19,VO99023,192.56,C,004,5378759,8378758,C00400938,?????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),100,pcs,5,WH-MLM01,00420251204094224250
00520251204025447907,12/5/2025,"MMZ ,KS Inv [ 31 ]",VO99028,156.27,C,005,5378760,8378759,C00500003,???????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),10,pcs,0.5,WH-NPT01,00520251204094226370
00220251204030608007,12/5/2025,INV(19),VO99040,140.01,C,002,5378696,8378695,C00206617,??????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),10,pcs,0.5,WH-MDY01,00220251204092107467
00120251204055411300,12/5/2025,INS                  Inv;41,VO99039,207.42,C,001,5378712,8378711,C00127087,???????????(????????????),3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),5,pcs,0.25,DC-YGN01,00120251204092447720
00520251204025521037,12/5/2025,TPK Inv [ 10 ] ,VO99038,66.72,C,005,5378726,8378725,C00504397,Cherry Mart,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),10,pcs,0.5,WH-NPT01,00520251204093018783
00120251204055312437,12/5/2025,HL/KMY                  Inv;21,VO99032,71.52,C,001,5378713,8378712,C00131628,Seven Store,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),5,pcs,0.25,DC-YGN01,00120251204092459250
00120251204055411300,12/5/2025,INS                  Inv;41,VO99039,207.42,C,001,5378666,8378665,C00107974,?????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),15,pcs,0.75,DC-YGN01,00120251204091236520
00520251204025521037,12/5/2025,TPK Inv [ 10 ] ,VO99038,66.72,C,005,5378652,8378651,C00500667,??????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),5,pcs,0.25,WH-NPT01,00520251203111406963
00120251204021024050,12/5/2025,SGH-HTY     INV--1,VO99010,8.18,C,001,5378647,8378646,C00127887,Sein Gay Har - HTY,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),20,pcs,1,DC-YGN01,00120251204090142110
00120251204055331843,12/5/2025,HTY SHOP-40,VO99063,172.61,C,001,5378669,8378668,C00145234,?????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),15,pcs,0.75,DC-YGN01,00120251204091240990
00220251204030542770,12/5/2025,INV(21),VO99019,74.42,C,002,5378248,8378247,C00200862,????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),10,pcs,0.5,WH-MDY01,00220251203020128823
00220251204030516657,12/5/2025,INV(27),VO99018,210.62,C,002,5378336,8378335,C00213947,?????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),15,pcs,0.75,WH-MDY01,00220251203020558363
00120251204055455197,12/5/2025,"SOKL,YK SHOP-20",VO99046,139.57,C,001,5378125,8378124,C00139826,???????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),5,pcs,0.25,DC-YGN01,00120251203124217877
00120251204055455197,12/5/2025,"SOKL,YK SHOP-20",VO99046,139.57,C,001,5379050,8379049,C00136747,?????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),10,pcs,0.5,DC-YGN01,00120251204105033697
00420251204041020073,12/5/2025,VO99023   inv:  19,VO99023,192.56,C,004,5378937,8378936,C00400057,??????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),10,pcs,0.5,WH-MLM01,00420251204102206710
00120251204055350787,12/5/2025,SPT                 Inv;24,VO99037,152.53,C,001,5378978,8378977,C00121748,?????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),5,pcs,0.25,DC-YGN01,00120251204103359383
00120251204032000647,12/5/2025,Day To Day     INV--2,VO99033,14.25,C,001,5379136,8379135,C00104653,Day to Day,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),20,pcs,1,DC-YGN01,00120251204110434287
00120251204055411300,12/5/2025,INS                  Inv;41,VO99039,207.42,C,001,5379121,8379120,C00107179,???????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),15,pcs,0.75,DC-YGN01,00120251204110329600
00220251204030447237,12/5/2025,INV(24),VO99017,270.54,C,002,5379111,8379110,C00206035,????????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),5,pcs,0.25,WH-MDY01,00220251204110128860
00620251204032832147,12/5/2025,V54(1),VO99054,31.89,C,006,5379090,8379089,C00600383,??????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),25,pcs,1.25,WH-TGI02,00620251204105737463
00120251204055520713,12/5/2025,NOKL SHOP-44,VO99045,173.34,C,001,5379067,8379066,C00136366,????????,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),10,pcs,0.5,DC-YGN01,00120251204105340583
00220251204030608007,12/5/2025,INV(19),VO99040,140.01,C,002,5379082,8379081,C00211376,Top One,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),5,pcs,0.25,WH-MDY01,00220251204105523597
00120251204055303940,12/5/2025,TGG SHOP-29,VO99106,118.32,C,001,5379084,8379083,C00106077,Ko Zaw,3202111001,May Yee Mon Rakhine Fish Paste 50g (1x5x20packs),15,pcs,0.75,DC-YGN01,00120251204105705177
00120251204055520713,12/5/2025,NOKL SHOP-44,VO99045,173.34,C,001,5379067,8379066,C00136366,????????,3202111002,May Yee Mon Marine Fish Paste 50g (1x5x20packs),10,pcs,0.5,DC-YGN01,00120251204105340583
00120251204115953927,12/5/2025,"Khayan  ( INV - 1 ) ,  All Products ",VO99014,36.9,C,001,5379066,8379065,C00127051,SD-YGN-Khayan,3202111002,May Yee Mon Marine Fish Paste 50g (1x5x20packs),200,pcs,10,WH-MLM01,00120251204105249323
00120251204055333027,12/5/2025,MYG                Inv;23,VO99035,88.27,C,001,5379075,8379074,C00130523,Shop & Shop,3202111002,May Yee Mon Marine Fish Paste 50g (1x5x20packs),5,pcs,0.25,DC-YGN01,00120251204105353100
00120251204055331843,12/5/2025,HTY SHOP-40,VO99063,172.61,C,001,5379097,8379096,C00112829,??????????,3202111002,May Yee Mon Marine Fish Paste 50g (1x5x20packs),10,pcs,0.5,DC-YGN01,00120251204110013517
00120251204055411300,12/5/2025,INS                  Inv;41,VO99039,207.42,C,001,5379118,8379117,C00138756,One More,3202111002,May Yee Mon Marine Fish Paste 50g (1x5x20packs),10,pcs,0.5,DC-YGN01,00120251204110325060
00120251204055411300,12/5/2025,INS                  Inv;41,VO99039,207.42,C,001,5379121,8379120,C00107179,???????,3202111002,May Yee Mon Marine Fish Paste 50g (1x5x20packs),15,pcs,0.75,DC-YGN01,00120251204110329600
00120251204115840633,12/5/2025,"Letpadan  ( INV - 1 ) , All Producrs ",VO99014,254.71,C,001,5379133,8379132,C00108770,SD-YGN-Letpadan,3202111002,May Yee Mon Marine Fish Paste 50g (1x5x20packs),500,pcs,25,WH-MLM01,00120251204110405923
00120251204055303940,12/5/2025,TGG SHOP-29,VO99106,118.32,C,001,5379150,8379149,C00145116,?????????????????,3202111002,May Yee Mon Marine Fish Paste 50g (1x5x20packs),10,pcs,0.5,DC-YGN01,00120251204110650823
00120251204115907770,12/5/2025,"Taikkyi  ( INV - 1 ) , All Producrs ",VO99014,208.43,C,001,5379142,8379141,C00126192,SD-YGN-Taikkyi,3202111002,May Yee Mon Marine Fish Paste 50g (1x5x20packs),500,pcs,25,WH-MLM01,00120251204110551400
00120251204055218913,12/5/2025,MGLTN/Tamwe                       Inv;23,VO99005,106.64,C,001,5378976,8378975,C00140731,?????,3202111002,May Yee Mon Marine Fish Paste 50g (1x5x20packs),5,pcs,0.25,DC-YGN01,00120251204103354900
00120251204055520713,12/5/2025,NOKL SHOP-44,VO99045,173.34,C,001,5378993,8378992,C00126492,???????,3202111002,May Yee Mon Marine Fish Paste 50g (1x5x20packs),5,pcs,0.25,DC-YGN01,00120251204103711087
00120251204055455197,12/5/2025,"SOKL,YK SHOP-20",VO99046,139.57,C,001,5379050,8379049,C00136747,?????????,3202111002,May Yee Mon Marine Fish Paste 50g (1x5x20packs),10,pcs,0.5,DC-YGN01,00120251204105033697
00120251204055333027,12/5/2025,MYG                Inv;23,VO99035,88.27,C,001,5379034,8379033,C00101107,Ma Thida,3202111002,May Yee Mon Marine Fish Paste 50g (1x5x20packs),5,pcs,0.25,DC-YGN01,00120251204104719670
00120251204055218913,12/5/2025,MGLTN/Tamwe                       Inv;23,VO99005,106.64,C,001,5379031,8379030,C00103347,????????,3202111002,May Yee Mon Marine Fish Paste 50g (1x5x20packs),10,pcs,0.5,DC-YGN01,00120251204104716037
00120251204115926893,12/5/2025,"Pakokku  ( INV - 1 ) , All Producrs ",VO99014,187,C,001,5379043,8379042,C00202760,SD-MDY-Pakokku,3202111002,May Yee Mon Marine Fish Paste 50g (1x5x20packs),300,pcs,15,WH-MDY01,00120251204104848533
00120251204055355003,12/5/2025,MGLD SHOP-11,VO99061,170.32,C,001,5379001,8379000,C00105735,?????,3202111002,May Yee Mon Marine Fish Paste 50g (1x5x20packs),25,pcs,1.25,DC-YGN01,00120251204103730577
00120251204055520713,12/5/2025,NOKL SHOP-44,VO99045,173.34,C,001,5379010,8379009,C00125056,???????????,3202111002,May Yee Mon Marine Fish Paste 50g (1x5x20packs),25,pcs,1.25,DC-YGN01,00120251204104043500
00120251204055411300,12/5/2025,INS                  Inv;41,VO99039,207.42,C,001,5379023,8379022,C00136257,?????????,3202111002,May Yee Mon Marine Fish Paste 50g (1x5x20packs),5,pcs,0.25,DC-YGN01,00120251204104407390
00120251204055455197,12/5/2025,"SOKL,YK SHOP-20",VO99046,139.57,C,001,5378125,8378124,C00139826,???????????,3202111002,May Yee Mon Marine Fish Paste 50g (1x5x20packs),5,pcs,0.25,DC-YGN01,00120251203124217877
00120251204055520713,12/5/2025,NOKL SHOP-44,VO99045,173.34,C,001,5378632,8378631,C00152006,????????????,3202111002,May Yee Mon Marine Fish Paste 50g (1x5x20packs),10,pcs,0.5,DC-YGN01,00120251203110437780
00120251204055331843,12/5/2025,HTY SHOP-40,VO99063,172.61,C,001,5378636,8378635,C00140290,?????????????,3202111002,May Yee Mon Marine Fish Paste 50g (1x5x20packs),30,pcs,1.5,DC-YGN01,00120251204085002120
00120251204055331843,12/5/2025,HTY SHOP-40,VO99063,172.61,C,001,5378642,8378641,C00125918,????????????,3202111002,May Yee Mon Marine Fish Paste 50g (1x5x20packs),5,pcs,0.25,DC-YGN01,00120251204085922700
00120251204055331843,12/5/2025,HTY SHOP-40,VO99063,172.61,C,001,5378669,8378668,C00145234,?????????,3202111002,May Yee Mon Marine Fish Paste 50g (1x5x20packs),5,pcs,0.25,DC-YGN01,00120251204091240990
00120251204055411300,12/5/2025,INS                  Inv;41,VO99039,207.42,C,001,5378666,8378665,C00107974,?????????,3202111002,May Yee Mon Marine Fish Paste 50g (1x5x20packs),10,pcs,0.5,DC-YGN01,00120251204091236520
00120251204055312437,12/5/2025,HL/KMY                  Inv;21,VO99032,71.52,C,001,5378713,8378712,C00131628,Seven Store,3202111002,May Yee Mon Marine Fish Paste 50g (1x5x20packs),5,pcs,0.25,DC-YGN01,00120251204092459250
00120251204055411300,12/5/2025,INS                  Inv;41,VO99039,207.42,C,001,5378712,8378711,C00127087,???????????(????????????),3202111002,May Yee Mon Marine Fish Paste 50g (1x5x20packs),5,pcs,0.25,DC-YGN01,00120251204092447720
00120251204055333027,12/5/2025,MYG                Inv;23,VO99035,88.27,C,001,5378762,8378761,C00134136,Idea Mini Mart,3202111002,May Yee Mon Marine Fish Paste 50g (1x5x20packs),10,pcs,0.5,DC-YGN01,00120251204094328833
00120251204055218913,12/5/2025,MGLTN/Tamwe                       Inv;23,VO99005,106.64,C,001,5378877,8378876,C00127768,O Zone,3202111002,May Yee Mon Marine Fish Paste 50g (1x5x20packs),10,pcs,0.5,DC-YGN01,00120251204100822120
00120251204055303940,12/5/2025,TGG SHOP-29,VO99106,118.32,C,001,5378868,8378867,C00139869,?????????,3202111002,May Yee Mon Marine Fish Paste 50g (1x5x20packs),5,pcs,0.25,DC-YGN01,00120251204100518573
00120251204055453930,12/5/2025,NDG/EDG                 Inv;19,VO99043,65.06,C,001,5378857,8378856,C00101479,????????????,3202111002,May Yee Mon Marine Fish Paste 50g (1x5x20packs),5,pcs,0.25,DC-YGN01,00120251204100213537
00120251204055350787,12/5/2025,SPT                 Inv;24,VO99037,152.53,C,001,5378921,8378920,C00136979,Daw Nyein Win,3202111002,May Yee Mon Marine Fish Paste 50g (1x5x20packs),5,pcs,0.25,DC-YGN01,00120251204101752973
00120251204055411300,12/5/2025,INS                  Inv;41,VO99039,207.42,C,001,5378822,8378821,C00113799,?????????,3202111002,May Yee Mon Marine Fish Paste 50g (1x5x20packs),5,pcs,0.25,DC-YGN01,00120251204095549870
00120251204055303940,12/5/2025,TGG SHOP-29,VO99106,118.32,C,001,5378766,8378765,C00102927,???????????,3202111002,May Yee Mon Marine Fish Paste 50g (1x5x20packs),5,pcs,0.25,DC-YGN01,00120251204094333763
